trabajador,dia,turno,disposicion
T032,24,Tarde,7
T032,24,Noche,0
T032,25,Mañana,0
T032,25,Tarde,5
T032,25,Noche,0
T033,1,Mañana,4
T033,1,Tarde,10
T033,1,Noche,6
T033,2,Mañana,0
T033,2,Tarde,0
T033,2,Noche,0
T033,3,Mañana,2
T033,3,Tarde,10
T033,3,Noche,0
T033,4,Mañana,0
T033,4,Tarde,0
T033,4,Noche,2
T033,5,Mañana,0
T033,5,Tarde,1
T033,5,Noche,7
T033,6,Mañana,8
T033,6,Tarde,2
T033,6,Noche,7
T033,7,Mañana,0
T033,7,Tarde,9
T033,7,Noche,0
T033,8,Mañana,0
T033,8,Tarde,2
T033,8,Noche,7
T033,9,Mañana,1
T033,9,Tarde,5
T033,9,Noche,4
T033,10,Mañana,5
T033,10,Tarde,3
T033,10,Noche,3
T033,11,Mañana,0
T033,11,Tarde,10
T033,11,Noche,1
T033,12,Mañana,4
T033,12,Tarde,1
T033,12,Noche,0
T033,13,Mañana,5
T033,13,Tarde,0
T033,13,Noche,0
T033,14,Mañana,9
T033,14,Tarde,0
T033,14,Noche,0
T033,15,Mañana,0
T033,15,Tarde,0
T033,15,Noche,9
T033,16,Mañana,5
T033,16,Tarde,0
T033,16,Noche,8
T033,17,Mañana,0
T033,17,Tarde,0
T033,17,Noche,0
T033,18,Mañana,1
T033,18,Tarde,2
T033,18,Noche,9
T033,19,Mañana,2
T033,19,Tarde,1
T033,19,Noche,7
T033,20,Mañana,0
T033,20,Tarde,0
T033,20,Noche,8
T033,21,Mañana,10
T033,21,Tarde,0
T033,21,Noche,8
T033,22,Mañana,5
T033,22,Tarde,0
T033,22,Noche,8
T033,23,Mañana,0
T033,23,Tarde,8
T033,23,Noche,10
T033,24,Mañana,3
T033,24,Tarde,5
T033,24,Noche,3
T033,25,Mañana,4
T033,25,Tarde,10
T033,25,Noche,5
T034,1,Mañana,0
T034,1,Tarde,6
T034,1,Noche,4
T034,2,Mañana,9
T034,2,Tarde,0
T034,2,Noche,3
T034,3,Mañana,0
T034,3,Tarde,0
T034,3,Noche,5
T034,4,Mañana,4
T034,4,Tarde,0
T034,4,Noche,7
T034,5,Mañana,0
T034,5,Tarde,8
T034,5,Noche,6
T034,6,Mañana,5
T034,6,Tarde,6
T034,6,Noche,2
T034,7,Mañana,9
T034,7,Tarde,10
T034,7,Noche,5
T034,8,Mañana,8
T034,8,Tarde,0
T034,8,Noche,1
T034,9,Mañana,10
T034,9,Tarde,3
T034,9,Noche,9
T034,10,Mañana,9
T034,10,Tarde,7
T034,10,Noche,5
T034,11,Mañana,10
T034,11,Tarde,6
T034,11,Noche,10
T034,12,Mañana,10
T034,12,Tarde,10
T034,12,Noche,10
T034,13,Mañana,10
T034,13,Tarde,8
T034,13,Noche,0
T034,14,Mañana,1
T034,14,Tarde,5
T034,14,Noche,9
T034,15,Mañana,4
T034,15,Tarde,0
T034,15,Noche,7
T034,16,Mañana,10
T034,16,Tarde,4
T034,16,Noche,5
T034,17,Mañana,0
T034,17,Tarde,3
T034,17,Noche,1
T034,18,Mañana,0
T034,18,Tarde,10
T034,18,Noche,1
T034,19,Mañana,2
T034,19,Tarde,7
T034,19,Noche,3
T034,20,Mañana,0
T034,20,Tarde,0
T034,20,Noche,3
T034,21,Mañana,0
T034,21,Tarde,8
T034,21,Noche,7
T034,22,Mañana,2
T034,22,Tarde,5
T034,22,Noche,9
T034,23,Mañana,6
T034,23,Tarde,4
T034,23,Noche,8
T034,24,Mañana,2
T034,24,Tarde,0
T034,24,Noche,6
T034,25,Mañana,0
T034,25,Tarde,7
T034,25,Noche,9
T035,1,Mañana,8
T035,1,Tarde,5
T035,1,Noche,1
T035,2,Mañana,0
T035,2,Tarde,4
T035,2,Noche,0
T035,3,Mañana,0
T035,3,Tarde,0
T035,3,Noche,7
T035,4,Mañana,2
T035,4,Tarde,7
T035,4,Noche,0
T035,5,Mañana,5
T035,5,Tarde,9
T035,5,Noche,0
T035,6,Mañana,0
T035,6,Tarde,0
T035,6,Noche,6
T035,7,Mañana,7
T035,7,Tarde,0
T035,7,Noche,0
T035,8,Mañana,2
T035,8,Tarde,9
T035,8,Noche,5
T035,9,Mañana,10
T035,9,Tarde,0
T035,9,Noche,6
T035,10,Mañana,0
T035,10,Tarde,1
T035,10,Noche,0
T035,11,Mañana,0
T035,11,Tarde,5
T035,11,Noche,5
T035,12,Mañana,7
T035,12,Tarde,1
T035,12,Noche,4
T035,13,Mañana,0
T035,13,Tarde,1
T035,13,Noche,6
T035,14,Mañana,4
T035,14,Tarde,3
T035,14,Noche,4
T035,15,Mañana,5
T035,15,Tarde,2
T035,15,Noche,3
T035,16,Mañana,10
T035,16,Tarde,0
T035,16,Noche,4
T035,17,Mañana,0
T035,17,Tarde,9
T035,17,Noche,0
T035,18,Mañana,9
T035,18,Tarde,9
T035,18,Noche,0
T035,19,Mañana,0
T035,19,Tarde,3
T035,19,Noche,0
T035,20,Mañana,10
T035,20,Tarde,7
T035,20,Noche,7
T035,21,Mañana,10
T035,21,Tarde,10
T035,21,Noche,7
T035,22,Mañana,3
T035,22,Tarde,0
T035,22,Noche,7
T035,23,Mañana,0
T035,23,Tarde,1
T035,23,Noche,7
T035,24,Mañana,6
T035,24,Tarde,9
T035,24,Noche,9
T035,25,Mañana,10
T035,25,Tarde,0
T035,25,Noche,0
T036,1,Mañana,10
T036,1,Tarde,0
T036,1,Noche,0
T036,2,Mañana,0
T036,2,Tarde,2
T036,2,Noche,1
T036,3,Mañana,5
T036,3,Tarde,0
T036,3,Noche,1
T036,4,Mañana,9
T036,4,Tarde,10
T036,4,Noche,9
T036,5,Mañana,9
T036,5,Tarde,7
T036,5,Noche,2
T036,6,Mañana,9
T036,6,Tarde,1
T036,6,Noche,10
T036,7,Mañana,5
T036,7,Tarde,0
T036,7,Noche,3
T036,8,Mañana,7
T036,8,Tarde,2
T036,8,Noche,0
T036,9,Mañana,7
T036,9,Tarde,0
T036,9,Noche,10
T036,10,Mañana,10
T036,10,Tarde,0
T036,10,Noche,9
T036,11,Mañana,6
T036,11,Tarde,5
T036,11,Noche,0
T036,12,Mañana,9
T036,12,Tarde,3
T036,12,Noche,6
T036,13,Mañana,8
T036,13,Tarde,10
T036,13,Noche,0
T036,14,Mañana,2
T036,14,Tarde,10
T036,14,Noche,4
T036,15,Mañana,7
T036,15,Tarde,0
T036,15,Noche,9
T036,16,Mañana,5
T036,16,Tarde,9
T036,16,Noche,5
T036,17,Mañana,0
T036,17,Tarde,7
T036,17,Noche,3
T036,18,Mañana,2
T036,18,Tarde,0
T036,18,Noche,8
T036,19,Mañana,0
T036,19,Tarde,10
T036,19,Noche,1
T036,20,Mañana,1
T036,20,Tarde,4
T036,20,Noche,8
T036,21,Mañana,10
T036,21,Tarde,3
T036,21,Noche,0
T036,22,Mañana,3
T036,22,Tarde,0
T036,22,Noche,0
T036,23,Mañana,5
T036,23,Tarde,10
T036,23,Noche,7
T036,24,Mañana,1
T036,24,Tarde,3
T036,24,Noche,0
T036,25,Mañana,9
T036,25,Tarde,8
T036,25,Noche,4
T037,1,Mañana,9
T037,1,Tarde,2
T037,1,Noche,9
T037,2,Mañana,3
T037,2,Tarde,7
T037,2,Noche,6
T037,3,Mañana,7
T037,3,Tarde,0
T037,3,Noche,2
T037,4,Mañana,0
T037,4,Tarde,0
T037,4,Noche,9
T037,5,Mañana,1
T037,5,Tarde,0
T037,5,Noche,4
T037,6,Mañana,5
T037,6,Tarde,8
T037,6,Noche,8
T037,7,Mañana,2
T037,7,Tarde,2
T037,7,Noche,7
T037,8,Mañana,10
T037,8,Tarde,0
T037,8,Noche,10
T037,9,Mañana,0
T037,9,Tarde,10
T037,9,Noche,1
T037,10,Mañana,0
T037,10,Tarde,7
T037,10,Noche,1
T037,11,Mañana,0
T037,11,Tarde,10
T037,11,Noche,8
T037,12,Mañana,5
T037,12,Tarde,0
T037,12,Noche,8
T037,13,Mañana,5
T037,13,Tarde,0
T037,13,Noche,5
T037,14,Mañana,0
T037,14,Tarde,2
T037,14,Noche,7
T037,15,Mañana,5
T037,15,Tarde,5
T037,15,Noche,1
T037,16,Mañana,9
T037,16,Tarde,1
T037,16,Noche,10
T037,17,Mañana,0
T037,17,Tarde,0
T037,17,Noche,8
T037,18,Mañana,4
T037,18,Tarde,6
T037,18,Noche,7
T037,19,Mañana,3
T037,19,Tarde,10
T037,19,Noche,0
T037,20,Mañana,4
T037,20,Tarde,5
T037,20,Noche,3
T037,21,Mañana,0
T037,21,Tarde,0
T037,21,Noche,7
T037,22,Mañana,6
T037,22,Tarde,4
T037,22,Noche,7
T037,23,Mañana,0
T037,23,Tarde,1
T037,23,Noche,0
T037,24,Mañana,4
T037,24,Tarde,0
T037,24,Noche,5
T037,25,Mañana,0
T037,25,Tarde,9
T037,25,Noche,8
T038,1,Mañana,0
T038,1,Tarde,0
T038,1,Noche,7
T038,2,Mañana,8
T038,2,Tarde,0
T038,2,Noche,4
T038,3,Mañana,10
T038,3,Tarde,10
T038,3,Noche,3
T038,4,Mañana,0
T038,4,Tarde,9
T038,4,Noche,4
T038,5,Mañana,6
T038,5,Tarde,0
T038,5,Noche,6
T038,6,Mañana,3
T038,6,Tarde,6
T038,6,Noche,9
T038,7,Mañana,4
T038,7,Tarde,8
T038,7,Noche,0
T038,8,Mañana,8
T038,8,Tarde,7
T038,8,Noche,10
T038,9,Mañana,2
T038,9,Tarde,0
T038,9,Noche,0
T038,10,Mañana,2
T038,10,Tarde,0
T038,10,Noche,5
T038,11,Mañana,5
T038,11,Tarde,3
T038,11,Noche,6
T038,12,Mañana,10
T038,12,Tarde,4
T038,12,Noche,0
T038,13,Mañana,0
T038,13,Tarde,0
T038,13,Noche,1
T038,14,Mañana,4
T038,14,Tarde,2
T038,14,Noche,0
T038,15,Mañana,1
T038,15,Tarde,1
T038,15,Noche,3
T038,16,Mañana,9
T038,16,Tarde,0
T038,16,Noche,4
T038,17,Mañana,0
T038,17,Tarde,9
T038,17,Noche,3
T038,18,Mañana,2
T038,18,Tarde,1
T038,18,Noche,7
T038,19,Mañana,0
T038,19,Tarde,8
T038,19,Noche,7
T038,20,Mañana,0
T038,20,Tarde,1
T038,20,Noche,8
T038,21,Mañana,1
T038,21,Tarde,5
T038,21,Noche,8
T038,22,Mañana,10
T038,22,Tarde,0
T038,22,Noche,6
T038,23,Mañana,6
T038,23,Tarde,7
T038,23,Noche,0
T038,24,Mañana,3
T038,24,Tarde,5
T038,24,Noche,5
T038,25,Mañana,1
T038,25,Tarde,10
T038,25,Noche,0
T039,1,Mañana,4
T039,1,Tarde,4
T039,1,Noche,0
T039,2,Mañana,0
T039,2,Tarde,3
T039,2,Noche,0
T039,3,Mañana,2
T039,3,Tarde,4
T039,3,Noche,7
T039,4,Mañana,5
T039,4,Tarde,0
T039,4,Noche,0
T039,5,Mañana,6
T039,5,Tarde,0
T039,5,Noche,1
T039,6,Mañana,9
T039,6,Tarde,8
T039,6,Noche,7
T039,7,Mañana,0
T039,7,Tarde,0
T039,7,Noche,5
T039,8,Mañana,0
T039,8,Tarde,0
T039,8,Noche,2
T039,9,Mañana,5
T039,9,Tarde,6
T039,9,Noche,0
T039,10,Mañana,6
T039,10,Tarde,3
T039,10,Noche,5
T039,11,Mañana,0
T039,11,Tarde,3
T039,11,Noche,5
T039,12,Mañana,6
T039,12,Tarde,5
T039,12,Noche,6
T039,13,Mañana,5
T039,13,Tarde,0
T039,13,Noche,0
T039,14,Mañana,6
T039,14,Tarde,10
T039,14,Noche,2
T039,15,Mañana,0
T039,15,Tarde,9
T039,15,Noche,0
T039,16,Mañana,7
T039,16,Tarde,5
T039,16,Noche,0
T039,17,Mañana,6
T039,17,Tarde,9
T039,17,Noche,0
T039,18,Mañana,6
T039,18,Tarde,4
T039,18,Noche,8
T039,19,Mañana,6
T039,19,Tarde,0
T039,19,Noche,6
T039,20,Mañana,3
T039,20,Tarde,3
T039,20,Noche,6
T039,21,Mañana,3
T039,21,Tarde,0
T039,21,Noche,9
T039,22,Mañana,9
T039,22,Tarde,2
T039,22,Noche,1
T039,23,Mañana,4
T039,23,Tarde,0
T039,23,Noche,4
T039,24,Mañana,0
T039,24,Tarde,5
T039,24,Noche,10
T039,25,Mañana,10
T039,25,Tarde,0
T039,25,Noche,7
T040,1,Mañana,5
T040,1,Tarde,6
T040,1,Noche,1
T040,2,Mañana,5
T040,2,Tarde,6
T040,2,Noche,6
T040,3,Mañana,7
T040,3,Tarde,10
T040,3,Noche,2
T040,4,Mañana,8
T040,4,Tarde,9
T040,4,Noche,5
T040,5,Mañana,7
T040,5,Tarde,8
T040,5,Noche,0
T040,6,Mañana,2
T040,6,Tarde,6
T040,6,Noche,3
T040,7,Mañana,0
T040,7,Tarde,9
T040,7,Noche,7
T040,8,Mañana,4
T040,8,Tarde,8
T040,8,Noche,5
T040,9,Mañana,5
T040,9,Tarde,0
T040,9,Noche,5
T040,10,Mañana,9
T040,10,Tarde,0
T040,10,Noche,0
T040,11,Mañana,1
T040,11,Tarde,1
T040,11,Noche,0
T040,12,Mañana,0
T040,12,Tarde,4
T040,12,Noche,1
T040,13,Mañana,9
T040,13,Tarde,1
T040,13,Noche,2
T040,14,Mañana,7
T040,14,Tarde,2
T040,14,Noche,2
T040,15,Mañana,0
T040,15,Tarde,2
T040,15,Noche,0
T040,16,Mañana,0
T040,16,Tarde,0
T040,16,Noche,0
T040,17,Mañana,5
T040,17,Tarde,9
T040,17,Noche,5
T040,18,Mañana,5
T040,18,Tarde,9
T040,18,Noche,3
T040,19,Mañana,0
T040,19,Tarde,8
T040,19,Noche,2
T040,20,Mañana,4
T040,20,Tarde,4
T040,20,Noche,3
T040,21,Mañana,0
T040,21,Tarde,0
T040,21,Noche,0
T040,22,Mañana,7
T040,22,Tarde,1
T040,22,Noche,5
T040,23,Mañana,5
T040,23,Tarde,2
T040,23,Noche,10
T040,24,Mañana,10
T040,24,Tarde,2
T040,24,Noche,4
T040,25,Mañana,2
T040,25,Tarde,3
T040,25,Noche,9
T041,1,Mañana,10
T041,1,Tarde,4
T041,1,Noche,2
T041,2,Mañana,5
T041,2,Tarde,1
T041,2,Noche,4
T041,3,Mañana,0
T041,3,Tarde,7
T041,3,Noche,5
T041,4,Mañana,10
T041,4,Tarde,0
T041,4,Noche,1
T041,5,Mañana,5
T041,5,Tarde,8
T041,5,Noche,5
T041,6,Mañana,7
T041,6,Tarde,0
T041,6,Noche,9
T041,7,Mañana,7
T041,7,Tarde,8
T041,7,Noche,9
T041,8,Mañana,0
T041,8,Tarde,9
T041,8,Noche,6
T041,9,Mañana,0
T041,9,Tarde,0
T041,9,Noche,2
T041,10,Mañana,7
T041,10,Tarde,0
T041,10,Noche,1
T041,11,Mañana,0
T041,11,Tarde,0
T041,11,Noche,0
T041,12,Mañana,6
T041,12,Tarde,7
T041,12,Noche,10
T041,13,Mañana,0
T041,13,Tarde,7
T041,13,Noche,0
T041,14,Mañana,9
T041,14,Tarde,8
T041,14,Noche,9
T041,15,Mañana,0
T041,15,Tarde,0
T041,15,Noche,3
T041,16,Mañana,9
T041,16,Tarde,1
T041,16,Noche,0
T041,17,Mañana,0
T041,17,Tarde,5
T041,17,Noche,0
T041,18,Mañana,9
T041,18,Tarde,7
T041,18,Noche,9
T041,19,Mañana,10
T041,19,Tarde,5
T041,19,Noche,9
T041,20,Mañana,10
T041,20,Tarde,0
T041,20,Noche,2
T041,21,Mañana,0
T041,21,Tarde,0
T041,21,Noche,3
T041,22,Mañana,0
T041,22,Tarde,6
T041,22,Noche,10
T041,23,Mañana,5
T041,23,Tarde,4
T041,23,Noche,0
T041,24,Mañana,8
T041,24,Tarde,4
T041,24,Noche,0
T041,25,Mañana,6
T041,25,Tarde,4
T041,25,Noche,0
T042,1,Mañana,6
T042,1,Tarde,5
T042,1,Noche,6
T042,2,Mañana,0
T042,2,Tarde,10
T042,2,Noche,3
T042,3,Mañana,8
T042,3,Tarde,1
T042,3,Noche,8
T042,4,Mañana,10
T042,4,Tarde,0
T042,4,Noche,0
T042,5,Mañana,8
T042,5,Tarde,6
T042,5,Noche,3
T042,6,Mañana,0
T042,6,Tarde,8
T042,6,Noche,0
T042,7,Mañana,7
T042,7,Tarde,0
T042,7,Noche,7
T042,8,Mañana,5
T042,8,Tarde,5
T042,8,Noche,8
T042,9,Mañana,0
T042,9,Tarde,3
T042,9,Noche,10
T042,10,Mañana,8
T042,10,Tarde,5
T042,10,Noche,0
T042,11,Mañana,6
T042,11,Tarde,4
T042,11,Noche,1
T042,12,Mañana,6
T042,12,Tarde,5
T042,12,Noche,7
T042,13,Mañana,3
T042,13,Tarde,2
T042,13,Noche,9
T042,14,Mañana,4
T042,14,Tarde,1
T042,14,Noche,1
T042,15,Mañana,0
T042,15,Tarde,9
T042,15,Noche,9
T042,16,Mañana,5
T042,16,Tarde,0
T042,16,Noche,5
T042,17,Mañana,1
T042,17,Tarde,0
T042,17,Noche,0
T042,18,Mañana,4
T042,18,Tarde,3
T042,18,Noche,0
T042,19,Mañana,5
T042,19,Tarde,8
T042,19,Noche,2
T042,20,Mañana,5
T042,20,Tarde,5
T042,20,Noche,9
T042,21,Mañana,10
T042,21,Tarde,7
T042,21,Noche,9
T042,22,Mañana,0
T042,22,Tarde,0
T042,22,Noche,0
T042,23,Mañana,9
T042,23,Tarde,0
T042,23,Noche,3
T042,24,Mañana,2
T042,24,Tarde,6
T042,24,Noche,1
T042,25,Mañana,0
T042,25,Tarde,0
T042,25,Noche,4
T043,1,Mañana,7
T043,1,Tarde,5
T043,1,Noche,0
T043,2,Mañana,9
T043,2,Tarde,0
T043,2,Noche,8
T043,3,Mañana,7
T043,3,Tarde,1
T043,3,Noche,9
T043,4,Mañana,0
T043,4,Tarde,4
T043,4,Noche,2
T043,5,Mañana,3
T043,5,Tarde,0
T043,5,Noche,0
T043,6,Mañana,8
T043,6,Tarde,6
T043,6,Noche,2
T043,7,Mañana,2
T043,7,Tarde,7
T043,7,Noche,1
T043,8,Mañana,0
T043,8,Tarde,0
T043,8,Noche,5
T043,9,Mañana,5
T043,9,Tarde,0
T043,9,Noche,2
T043,10,Mañana,0
T043,10,Tarde,4
T043,10,Noche,2
T043,11,Mañana,1
T043,11,Tarde,0
T043,11,Noche,0
T043,12,Mañana,8
T043,12,Tarde,3
T043,12,Noche,4
T043,13,Mañana,7
T043,13,Tarde,2
T043,13,Noche,0
T043,14,Mañana,1
T043,14,Tarde,0
T043,14,Noche,5
T043,15,Mañana,7
T043,15,Tarde,5
T043,15,Noche,3
T043,16,Mañana,0
T043,16,Tarde,9
T043,16,Noche,4
T043,17,Mañana,2
T043,17,Tarde,7
T043,17,Noche,3
T043,18,Mañana,0
T043,18,Tarde,0
T043,18,Noche,2
T043,19,Mañana,8
T043,19,Tarde,0
T043,19,Noche,9
T043,20,Mañana,7
T043,20,Tarde,5
T043,20,Noche,0
T043,21,Mañana,0
T043,21,Tarde,0
T043,21,Noche,3
T043,22,Mañana,4
T043,22,Tarde,0
T043,22,Noche,0
T043,23,Mañana,0
T043,23,Tarde,7
T043,23,Noche,2
T043,24,Mañana,0
T043,24,Tarde,6
T043,24,Noche,3
T043,25,Mañana,8
T043,25,Tarde,6
T043,25,Noche,0
T044,1,Mañana,10
T044,1,Tarde,1
T044,1,Noche,7
T044,2,Mañana,0
T044,2,Tarde,6
T044,2,Noche,2
T044,3,Mañana,5
T044,3,Tarde,3
T044,3,Noche,10
T044,4,Mañana,3
T044,4,Tarde,0
T044,4,Noche,0
T044,5,Mañana,8
T044,5,Tarde,7
T044,5,Noche,0
T044,6,Mañana,9
T044,6,Tarde,9
T044,6,Noche,0
T044,7,Mañana,0
T044,7,Tarde,5
T044,7,Noche,0
T044,8,Mañana,8
T044,8,Tarde,5
T044,8,Noche,1
T044,9,Mañana,0
T044,9,Tarde,0
T044,9,Noche,10
T044,10,Mañana,0
T044,10,Tarde,2
T044,10,Noche,4
T044,11,Mañana,7
T044,11,Tarde,0
T044,11,Noche,9
T044,12,Mañana,7
T044,12,Tarde,0
T044,12,Noche,0
T044,13,Mañana,2
T044,13,Tarde,10
T044,13,Noche,0
T044,14,Mañana,8
T044,14,Tarde,9
T044,14,Noche,6
T044,15,Mañana,8
T044,15,Tarde,0
T044,15,Noche,6
T044,16,Mañana,0
T044,16,Tarde,2
T044,16,Noche,0
T044,17,Mañana,8
T044,17,Tarde,9
T044,17,Noche,0
T044,18,Mañana,1
T044,18,Tarde,6
T044,18,Noche,2
T044,19,Mañana,9
T044,19,Tarde,6
T044,19,Noche,8
T044,20,Mañana,0
T044,20,Tarde,5
T044,20,Noche,9
T044,21,Mañana,9
T044,21,Tarde,7
T044,21,Noche,4
T044,22,Mañana,0
T044,22,Tarde,5
T044,22,Noche,5
T044,23,Mañana,10
T044,23,Tarde,5
T044,23,Noche,1
T044,24,Mañana,7
T044,24,Tarde,9
T044,24,Noche,7
T044,25,Mañana,1
T044,25,Tarde,9
T044,25,Noche,7
T045,1,Mañana,0
T045,1,Tarde,5
T045,1,Noche,6
T045,2,Mañana,1
T045,2,Tarde,5
T045,2,Noche,10
T045,3,Mañana,5
T045,3,Tarde,4
T045,3,Noche,0
T045,4,Mañana,6
T045,4,Tarde,0
T045,4,Noche,2
T045,5,Mañana,4
T045,5,Tarde,1
T045,5,Noche,0
T045,6,Mañana,6
T045,6,Tarde,0
T045,6,Noche,0
T045,7,Mañana,7
T045,7,Tarde,0
T045,7,Noche,5
T045,8,Mañana,3
T045,8,Tarde,0
T045,8,Noche,3
T045,9,Mañana,2
T045,9,Tarde,0
T045,9,Noche,8
T045,10,Mañana,1
T045,10,Tarde,3
T045,10,Noche,8
T045,11,Mañana,0
T045,11,Tarde,10
T045,11,Noche,0
T045,12,Mañana,0
T045,12,Tarde,0
T045,12,Noche,0
T045,13,Mañana,8
T045,13,Tarde,6
T045,13,Noche,2
T045,14,Mañana,0
T045,14,Tarde,1
T045,14,Noche,5
T045,15,Mañana,0
T045,15,Tarde,2
T045,15,Noche,3
T045,16,Mañana,0
T045,16,Tarde,0
T045,16,Noche,9
T045,17,Mañana,3
T045,17,Tarde,4
T045,17,Noche,0
T045,18,Mañana,3
T045,18,Tarde,0
T045,18,Noche,0
T045,19,Mañana,5
T045,19,Tarde,6
T045,19,Noche,6
T045,20,Mañana,0
T045,20,Tarde,3
T045,20,Noche,2
T045,21,Mañana,5
T045,21,Tarde,8
T045,21,Noche,4
T045,22,Mañana,2
T045,22,Tarde,5
T045,22,Noche,9
T045,23,Mañana,6
T045,23,Tarde,1
T045,23,Noche,0
T045,24,Mañana,0
T045,24,Tarde,6
T045,24,Noche,7
T045,25,Mañana,0
T045,25,Tarde,9
T045,25,Noche,0
T046,1,Mañana,0
T046,1,Tarde,10
T046,1,Noche,9
T046,2,Mañana,9
T046,2,Tarde,4
T046,2,Noche,7
T046,3,Mañana,3
T046,3,Tarde,1
T046,3,Noche,5
T046,4,Mañana,0
T046,4,Tarde,9
T046,4,Noche,10
T046,5,Mañana,8
T046,5,Tarde,3
T046,5,Noche,2
T046,6,Mañana,0
T046,6,Tarde,2
T046,6,Noche,0
T046,7,Mañana,3
T046,7,Tarde,0
T046,7,Noche,10
T046,8,Mañana,2
T046,8,Tarde,2
T046,8,Noche,7
T046,9,Mañana,8
T046,9,Tarde,0
T046,9,Noche,0
T046,10,Mañana,4
T046,10,Tarde,9
T046,10,Noche,0
T046,11,Mañana,0
T046,11,Tarde,0
T046,11,Noche,7
T046,12,Mañana,8
T046,12,Tarde,0
T046,12,Noche,8
T046,13,Mañana,2
T046,13,Tarde,0
T046,13,Noche,10
T046,14,Mañana,3
T046,14,Tarde,10
T046,14,Noche,3
T046,15,Mañana,0
T046,15,Tarde,6
T046,15,Noche,2
T046,16,Mañana,3
T046,16,Tarde,0
T046,16,Noche,1
T046,17,Mañana,0
T046,17,Tarde,3
T046,17,Noche,10
T046,18,Mañana,1
T046,18,Tarde,5
T046,18,Noche,3
T046,19,Mañana,7
T046,19,Tarde,4
T046,19,Noche,6
T046,20,Mañana,0
T046,20,Tarde,2
T046,20,Noche,10
T046,21,Mañana,0
T046,21,Tarde,0
T046,21,Noche,9
T046,22,Mañana,0
T046,22,Tarde,1
T046,22,Noche,2
T046,23,Mañana,10
T046,23,Tarde,3
T046,23,Noche,6
T046,24,Mañana,10
T046,24,Tarde,3
T046,24,Noche,0
T046,25,Mañana,7
T046,25,Tarde,4
T046,25,Noche,0
T047,1,Mañana,7
T047,1,Tarde,9
T047,1,Noche,6
T047,2,Mañana,0
T047,2,Tarde,7
T047,2,Noche,0
T047,3,Mañana,8
T047,3,Tarde,0
T047,3,Noche,7
T047,4,Mañana,0
T047,4,Tarde,10
T047,4,Noche,3
T047,5,Mañana,7
T047,5,Tarde,0
T047,5,Noche,0
T047,6,Mañana,0
T047,6,Tarde,7
T047,6,Noche,9
T047,7,Mañana,10
T047,7,Tarde,0
T047,7,Noche,5
T047,8,Mañana,7
T047,8,Tarde,2
T047,8,Noche,7
T047,9,Mañana,0
T047,9,Tarde,3
T047,9,Noche,0
T047,10,Mañana,8
T047,10,Tarde,6
T047,10,Noche,9
T047,11,Mañana,10
T047,11,Tarde,7
T047,11,Noche,4
T047,12,Mañana,9
T047,12,Tarde,5
T047,12,Noche,2
T047,13,Mañana,0
T047,13,Tarde,1
T047,13,Noche,0
T047,14,Mañana,0
T047,14,Tarde,0
T047,14,Noche,9
T047,15,Mañana,4
T047,15,Tarde,0
T047,15,Noche,1
T047,16,Mañana,0
T047,16,Tarde,0
T047,16,Noche,0
T047,17,Mañana,9
T047,17,Tarde,6
T047,17,Noche,0
T047,18,Mañana,10
T047,18,Tarde,2
T047,18,Noche,0
T047,19,Mañana,4
T047,19,Tarde,0
T047,19,Noche,0
T047,20,Mañana,0
T047,20,Tarde,7
T047,20,Noche,0
T047,21,Mañana,1
T047,21,Tarde,3
T047,21,Noche,5
T047,22,Mañana,9
T047,22,Tarde,1
T047,22,Noche,6
T047,23,Mañana,1
T047,23,Tarde,2
T047,23,Noche,5
T047,24,Mañana,10
T047,24,Tarde,0
T047,24,Noche,1
T047,25,Mañana,9
T047,25,Tarde,0
T047,25,Noche,1
T048,1,Mañana,10
T048,1,Tarde,10
T048,1,Noche,2
T048,2,Mañana,8
T048,2,Tarde,9
T048,2,Noche,3
T048,3,Mañana,0
T048,3,Tarde,3
T048,3,Noche,1
T048,4,Mañana,6
T048,4,Tarde,10
T048,4,Noche,0
T048,5,Mañana,6
T048,5,Tarde,3
T048,5,Noche,3
T048,6,Mañana,5
T048,6,Tarde,9
T048,6,Noche,10
T048,7,Mañana,2
T048,7,Tarde,4
T048,7,Noche,9
T048,8,Mañana,10
T048,8,Tarde,2
T048,8,Noche,7
T048,9,Mañana,3
T048,9,Tarde,0
T048,9,Noche,0
T048,10,Mañana,10
T048,10,Tarde,1
T048,10,Noche,7
T048,11,Mañana,0
T048,11,Tarde,0
T048,11,Noche,10
T048,12,Mañana,8
T048,12,Tarde,9
T048,12,Noche,2
T048,13,Mañana,3
T048,13,Tarde,0
T048,13,Noche,2
T048,14,Mañana,0
T048,14,Tarde,10
T048,14,Noche,7
T048,15,Mañana,2
T048,15,Tarde,7
T048,15,Noche,0
T048,16,Mañana,4
T048,16,Tarde,5
T048,16,Noche,2
T048,17,Mañana,7
T048,17,Tarde,0
T048,17,Noche,2
T048,18,Mañana,0
T048,18,Tarde,2
T048,18,Noche,0
T048,19,Mañana,6
T048,19,Tarde,1
T048,19,Noche,1
T048,20,Mañana,8
T048,20,Tarde,2
T048,20,Noche,1
T048,21,Mañana,0
T048,21,Tarde,8
T048,21,Noche,3
T048,22,Mañana,0
T048,22,Tarde,7
T048,22,Noche,6
T048,23,Mañana,4
T048,23,Tarde,5
