trabajador,dia,turno,disposicion
T043,1,Tarde,1
T043,1,Noche,9
T043,2,Mañana,1
T043,2,Tarde,1
T043,2,Noche,9
T043,3,Mañana,9
T043,3,Tarde,8
T043,3,Noche,2
T043,4,Mañana,0
T043,4,Tarde,8
T043,4,Noche,7
T043,5,Mañana,5
T043,5,Tarde,6
T043,5,Noche,1
T043,6,Mañana,8
T043,6,Tarde,0
T043,6,Noche,9
T043,7,Mañana,6
T043,7,Tarde,0
T043,7,Noche,0
T043,8,Mañana,8
T043,8,Tarde,2
T043,8,Noche,6
T043,9,Mañana,0
T043,9,Tarde,8
T043,9,Noche,0
T043,10,Mañana,10
T043,10,Tarde,1
T043,10,Noche,7
T043,11,Mañana,0
T043,11,Tarde,0
T043,11,Noche,10
T043,12,Mañana,5
T043,12,Tarde,0
T043,12,Noche,0
T043,13,Mañana,10
T043,13,Tarde,8
T043,13,Noche,0
T043,14,Mañana,10
T043,14,Tarde,4
T043,14,Noche,8
T043,15,Mañana,6
T043,15,Tarde,3
T043,15,Noche,4
T043,16,Mañana,3
T043,16,Tarde,2
T043,16,Noche,10
T043,17,Mañana,4
T043,17,Tarde,0
T043,17,Noche,0
T043,18,Mañana,10
T043,18,Tarde,1
T043,18,Noche,7
T043,19,Mañana,8
T043,19,Tarde,0
T043,19,Noche,0
T044,1,Mañana,9
T044,1,Tarde,7
T044,1,Noche,8
T044,2,Mañana,2
T044,2,Tarde,1
T044,2,Noche,5
T044,3,Mañana,0
T044,3,Tarde,10
T044,3,Noche,0
T044,4,Mañana,4
T044,4,Tarde,1
T044,4,Noche,5
T044,5,Mañana,0
T044,5,Tarde,9
T044,5,Noche,9
T044,6,Mañana,3
T044,6,Tarde,0
T044,6,Noche,5
T044,7,Mañana,9
T044,7,Tarde,7
T044,7,Noche,10
T044,8,Mañana,8
T044,8,Tarde,10
T044,8,Noche,6
T044,9,Mañana,2
T044,9,Tarde,6
T044,9,Noche,0
T044,10,Mañana,6
T044,10,Tarde,0
T044,10,Noche,4
T044,11,Mañana,5
T044,11,Tarde,5
T044,11,Noche,7
T044,12,Mañana,0
T044,12,Tarde,0
T044,12,Noche,5
T044,13,Mañana,7
T044,13,Tarde,10
T044,13,Noche,1
T044,14,Mañana,0
T044,14,Tarde,1
T044,14,Noche,0
T044,15,Mañana,6
T044,15,Tarde,8
T044,15,Noche,3
T044,16,Mañana,10
T044,16,Tarde,10
T044,16,Noche,0
T044,17,Mañana,6
T044,17,Tarde,9
T044,17,Noche,3
T044,18,Mañana,0
T044,18,Tarde,0
T044,18,Noche,7
T044,19,Mañana,2
T044,19,Tarde,0
T044,19,Noche,0
T045,1,Mañana,4
T045,1,Tarde,0
T045,1,Noche,1
T045,2,Mañana,0
T045,2,Tarde,5
T045,2,Noche,7
T045,3,Mañana,0
T045,3,Tarde,5
T045,3,Noche,0
T045,4,Mañana,2
T045,4,Tarde,4
T045,4,Noche,2
T045,5,Mañana,3
T045,5,Tarde,4
T045,5,Noche,9
T045,6,Mañana,0
T045,6,Tarde,0
T045,6,Noche,0
T045,7,Mañana,6
T045,7,Tarde,0
T045,7,Noche,7
T045,8,Mañana,0
T045,8,Tarde,0
T045,8,Noche,9
T045,9,Mañana,6
T045,9,Tarde,2
T045,9,Noche,3
T045,10,Mañana,0
T045,10,Tarde,10
T045,10,Noche,2
T045,11,Mañana,10
T045,11,Tarde,0
T045,11,Noche,6
T045,12,Mañana,7
T045,12,Tarde,5
T045,12,Noche,9
T045,13,Mañana,2
T045,13,Tarde,9
T045,13,Noche,0
T045,14,Mañana,1
T045,14,Tarde,0
T045,14,Noche,6
T045,15,Mañana,4
T045,15,Tarde,8
T045,15,Noche,0
T045,16,Mañana,4
T045,16,Tarde,9
T045,16,Noche,9
T045,17,Mañana,7
T045,17,Tarde,0
T045,17,Noche,0
T045,18,Mañana,2
T045,18,Tarde,6
T045,18,Noche,0
T045,19,Mañana,2
T045,19,Tarde,10
T045,19,Noche,1
T046,1,Mañana,7
T046,1,Tarde,1
T046,1,Noche,4
T046,2,Mañana,3
T046,2,Tarde,1
T046,2,Noche,9
T046,3,Mañana,9
T046,3,Tarde,9
T046,3,Noche,0
T046,4,Mañana,6
T046,4,Tarde,9
T046,4,Noche,10
T046,5,Mañana,9
T046,5,Tarde,4
T046,5,Noche,9
T046,6,Mañana,9
T046,6,Tarde,3
T046,6,Noche,2
T046,7,Mañana,0
T046,7,Tarde,2
T046,7,Noche,6
T046,8,Mañana,10
T046,8,Tarde,7
T046,8,Noche,5
T046,9,Mañana,9
T046,9,Tarde,3
T046,9,Noche,5
T046,10,Mañana,8
T046,10,Tarde,0
T046,10,Noche,0
T046,11,Mañana,0
T046,11,Tarde,0
T046,11,Noche,0
T046,12,Mañana,5
T046,12,Tarde,0
T046,12,Noche,5
T046,13,Mañana,2
T046,13,Tarde,0
T046,13,Noche,0
T046,14,Mañana,0
T046,14,Tarde,0
T046,14,Noche,4
T046,15,Mañana,7
T046,15,Tarde,0
T046,15,Noche,6
T046,16,Mañana,6
T046,16,Tarde,7
T046,16,Noche,5
T046,17,Mañana,0
T046,17,Tarde,10
T046,17,Noche,5
T046,18,Mañana,10
T046,18,Tarde,3
T046,18,Noche,0
T046,19,Mañana,8
T046,19,Tarde,5
T046,19,Noche,4
T047,1,Mañana,2
T047,1,Tarde,5
T047,1,Noche,5
T047,2,Mañana,5
T047,2,Tarde,6
T047,2,Noche,0
T047,3,Mañana,5
T047,3,Tarde,5
T047,3,Noche,5
T047,4,Mañana,2
T047,4,Tarde,0
T047,4,Noche,0
T047,5,Mañana,8
T047,5,Tarde,2
T047,5,Noche,1
T047,6,Mañana,10
T047,6,Tarde,7
T047,6,Noche,8
T047,7,Mañana,0
T047,7,Tarde,8
T047,7,Noche,0
T047,8,Mañana,7
T047,8,Tarde,1
T047,8,Noche,7
T047,9,Mañana,1
T047,9,Tarde,8
T047,9,Noche,0
T047,10,Mañana,1
T047,10,Tarde,2
T047,10,Noche,0
T047,11,Mañana,7
T047,11,Tarde,0
T047,11,Noche,0
T047,12,Mañana,2
T047,12,Tarde,6
T047,12,Noche,7
T047,13,Mañana,0
T047,13,Tarde,4
T047,13,Noche,1
T047,14,Mañana,8
T047,14,Tarde,8
T047,14,Noche,0
T047,15,Mañana,1
T047,15,Tarde,0
T047,15,Noche,8
T047,16,Mañana,5
T047,16,Tarde,7
T047,16,Noche,0
T047,17,Mañana,1
T047,17,Tarde,10
T047,17,Noche,0
T047,18,Mañana,6
T047,18,Tarde,6
T047,18,Noche,0
T047,19,Mañana,2
T047,19,Tarde,2
T047,19,Noche,8
T048,1,Mañana,0
T048,1,Tarde,6
T048,1,Noche,8
T048,2,Mañana,10
T048,2,Tarde,9
T048,2,Noche,0
T048,3,Mañana,0
T048,3,Tarde,5
T048,3,Noche,6
T048,4,Mañana,10
T048,4,Tarde,7
T048,4,Noche,1
T048,5,Mañana,8
T048,5,Tarde,3
T048,5,Noche,9
T048,6,Mañana,9
T048,6,Tarde,8
T048,6,Noche,7
T048,7,Mañana,4
T048,7,Tarde,2
T048,7,Noche,0
T048,8,Mañana,3
T048,8,Tarde,0
T048,8,Noche,9
T048,9,Mañana,4
T048,9,Tarde,4
T048,9,Noche,1
T048,10,Mañana,0
T048,10,Tarde,0
T048,10,Noche,4
T048,11,Mañana,4
T048,11,Tarde,0
T048,11,Noche,8
T048,12,Mañana,0
T048,12,Tarde,7
T048,12,Noche,0
T048,13,Mañana,3
T048,13,Tarde,0
T048,13,Noche,3
T048,14,Mañana,0
T048,14,Tarde,6
T048,14,Noche,2
T048,15,Mañana,6
T048,15,Tarde,3
T048,15,Noche,7
T048,16,Mañana,1
T048,16,Tarde,1
T048,16,Noche,0
T048,17,Mañana,7
T048,17,Tarde,5
T048,17,Noche,8
T048,18,Mañana,7
T048,18,Tarde,1
T048,18,Noche,8
T048,19,Mañana,5
T048,19,Tarde,6
T048,19,Noche,0
T049,1,Mañana,7
T049,1,Tarde,4
T049,1,Noche,8
T049,2,Mañana,0
T049,2,Tarde,10
T049,2,Noche,0
T049,3,Mañana,7
T049,3,Tarde,6
T049,3,Noche,9
T049,4,Mañana,10
T049,4,Tarde,0
T049,4,Noche,1
T049,5,Mañana,3
T049,5,Tarde,7
T049,5,Noche,0
T049,6,Mañana,8
T049,6,Tarde,1
T049,6,Noche,9
T049,7,Mañana,5
T049,7,Tarde,2
T049,7,Noche,7
T049,8,Mañana,8
T049,8,Tarde,1
T049,8,Noche,8
T049,9,Mañana,1
T049,9,Tarde,1
T049,9,Noche,6
T049,10,Mañana,10
T049,10,Tarde,0
T049,10,Noche,0
T049,11,Mañana,3
T049,11,Tarde,7
T049,11,Noche,6
T049,12,Mañana,0
T049,12,Tarde,7
T049,12,Noche,0
T049,13,Mañana,0
T049,13,Tarde,3
T049,13,Noche,5
T049,14,Mañana,0
T049,14,Tarde,0
T049,14,Noche,8
T049,15,Mañana,0
T049,15,Tarde,6
T049,15,Noche,5
T049,16,Mañana,1
T049,16,Tarde,2
T049,16,Noche,9
T049,17,Mañana,2
T049,17,Tarde,0
T049,17,Noche,4
T049,18,Mañana,5
T049,18,Tarde,9
T049,18,Noche,9
T049,19,Mañana,8
T049,19,Tarde,1
T049,19,Noche,10
T050,1,Mañana,0
T050,1,Tarde,4
T050,1,Noche,9
T050,2,Mañana,6
T050,2,Tarde,6
T050,2,Noche,10
T050,3,Mañana,4
T050,3,Tarde,7
T050,3,Noche,10
T050,4,Mañana,0
T050,4,Tarde,0
T050,4,Noche,10
T050,5,Mañana,4
T050,5,Tarde,7
T050,5,Noche,8
T050,6,Mañana,5
T050,6,Tarde,0
T050,6,Noche,0
T050,7,Mañana,4
T050,7,Tarde,7
T050,7,Noche,7
T050,8,Mañana,6
T050,8,Tarde,0
T050,8,Noche,10
T050,9,Mañana,9
T050,9,Tarde,0
T050,9,Noche,1
T050,10,Mañana,0
T050,10,Tarde,2
T050,10,Noche,10
T050,11,Mañana,10
T050,11,Tarde,3
T050,11,Noche,7
T050,12,Mañana,4
T050,12,Tarde,5
T050,12,Noche,7
T050,13,Mañana,3
T050,13,Tarde,9
T050,13,Noche,3
T050,14,Mañana,4
T050,14,Tarde,5
T050,14,Noche,3
T050,15,Mañana,9
T050,15,Tarde,10
T050,15,Noche,7
T050,16,Mañana,4
T050,16,Tarde,6
T050,16,Noche,7
T050,17,Mañana,3
T050,17,Tarde,10
T050,17,Noche,5
T050,18,Mañana,4
T050,18,Tarde,3
T050,18,Noche,1
T050,19,Mañana,4
T050,19,Tarde,4
T050,19,Noche,9
T051,1,Mañana,0
T051,1,Tarde,0
T051,1,Noche,0
T051,2,Mañana,3
T051,2,Tarde,0
T051,2,Noche,8
T051,3,Mañana,8
T051,3,Tarde,4
T051,3,Noche,5
T051,4,Mañana,6
T051,4,Tarde,9
T051,4,Noche,0
T051,5,Mañana,5
T051,5,Tarde,0
T051,5,Noche,1
T051,6,Mañana,0
T051,6,Tarde,7
T051,6,Noche,7
T051,7,Mañana,3
T051,7,Tarde,8
T051,7,Noche,0
T051,8,Mañana,5
T051,8,Tarde,0
T051,8,Noche,0
T051,9,Mañana,3
T051,9,Tarde,0
T051,9,Noche,0
T051,10,Mañana,9
T051,10,Tarde,8
T051,10,Noche,0
T051,11,Mañana,0
T051,11,Tarde,5
T051,11,Noche,4
T051,12,Mañana,3
T051,12,Tarde,0
T051,12,Noche,2
T051,13,Mañana,4
T051,13,Tarde,0
T051,13,Noche,8
T051,14,Mañana,3
T051,14,Tarde,8
T051,14,Noche,1
T051,15,Mañana,3
T051,15,Tarde,0
T051,15,Noche,2
T051,16,Mañana,5
T051,16,Tarde,9
T051,16,Noche,7
T051,17,Mañana,0
T051,17,Tarde,2
T051,17,Noche,0
T051,18,Mañana,1
T051,18,Tarde,1
T051,18,Noche,6
T051,19,Mañana,1
T051,19,Tarde,3
T051,19,Noche,0
